2021-06-05 01:22:50,812 INFO    MainThread:264204 [wandb_run.py:_redirect():1473] Redirects installed.
2021-06-05 01:22:50,812 INFO    MainThread:264204 [wandb_init.py:init():547] run started, returning control to user process
2021-06-05 01:22:50,812 INFO    MainThread:264204 [wandb_config.py:__setitem__():141] config set opt = {'weights': 'yolov5s.pt', 'cfg': '', 'data': './yolov5/data/wheat_head_data.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.2, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'cls': 0.5, 'cls_pw': 1.0, 'obj': 1.0, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.5, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 15, 'batch_size': 1, 'img_size': [1024, 1024], 'rect': False, 'resume': False, 'nosave': True, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': True, 'image_weights': False, 'device': '', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': False, 'local_rank': -1, 'workers': 8, 'project': 'runs/train', 'entity': None, 'name': 'exp', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs/train/exp6', 'total_batch_size': 1} - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f8bcd885cd0>>
2021-06-05 01:22:50,812 INFO    MainThread:264204 [wandb_run.py:_config_callback():787] config_cb opt {'weights': 'yolov5s.pt', 'cfg': '', 'data': './yolov5/data/wheat_head_data.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.2, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'cls': 0.5, 'cls_pw': 1.0, 'obj': 1.0, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.5, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 15, 'batch_size': 1, 'img_size': [1024, 1024], 'rect': False, 'resume': False, 'nosave': True, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': True, 'image_weights': False, 'device': '', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': False, 'local_rank': -1, 'workers': 8, 'project': 'runs/train', 'entity': None, 'name': 'exp', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs/train/exp6', 'total_batch_size': 1} None
2021-06-05 01:22:50,813 INFO    MainThread:264204 [wandb_config.py:__setitem__():141] config set data_dict = {'train': 'train_data/images/train', 'val': 'train_data/images/val', 'test': 'train_data/images/test', 'nc': 1, 'names': ['wheat-head']} - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f8bcd885cd0>>
2021-06-05 01:22:50,813 INFO    MainThread:264204 [wandb_run.py:_config_callback():787] config_cb data_dict {'train': 'train_data/images/train', 'val': 'train_data/images/val', 'test': 'train_data/images/test', 'nc': 1, 'names': ['wheat-head']} None
2021-06-05 01:23:58,193 INFO    MainThread:264204 [wandb_run.py:_config_callback():787] config_cb None None {'weights': 'yolov5s.pt', 'cfg': '', 'data': './yolov5/data/wheat_head_data.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.2, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'cls': 0.5, 'cls_pw': 1.0, 'obj': 1.0, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.5, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 15, 'batch_size': 1, 'img_size': [1024, 1024], 'rect': False, 'resume': False, 'nosave': True, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': True, 'image_weights': False, 'device': '', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': False, 'local_rank': -1, 'workers': 8, 'project': 'runs/train', 'entity': None, 'name': 'exp', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs/train/exp6', 'total_batch_size': 1, '_wandb': {'bounding_box/class_labels': {'Bounding Box Debugger/Images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'Bounding Box Debugger/Images_wandb_delimeter_predictions', 'value': {0: 'wheat-head'}}}}, 'opt': {'weights': 'yolov5s.pt', 'cfg': '', 'data': './yolov5/data/wheat_head_data.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.2, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'cls': 0.5, 'cls_pw': 1.0, 'obj': 1.0, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.5, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 15, 'batch_size': 1, 'img_size': [1024, 1024], 'rect': False, 'resume': False, 'nosave': True, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': True, 'image_weights': False, 'device': '', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': False, 'local_rank': -1, 'workers': 8, 'project': 'runs/train', 'entity': None, 'name': 'exp', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs/train/exp6', 'total_batch_size': 1}, 'data_dict': {'train': 'train_data/images/train', 'val': 'train_data/images/val', 'test': 'train_data/images/test', 'nc': 1, 'names': ['wheat-head']}}
2021-06-05 01:23:58,194 INFO    MainThread:264204 [wandb_run.py:_config_callback():787] config_cb None None {'weights': 'yolov5s.pt', 'cfg': '', 'data': './yolov5/data/wheat_head_data.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.2, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'cls': 0.5, 'cls_pw': 1.0, 'obj': 1.0, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.5, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 15, 'batch_size': 1, 'img_size': [1024, 1024], 'rect': False, 'resume': False, 'nosave': True, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': True, 'image_weights': False, 'device': '', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': False, 'local_rank': -1, 'workers': 8, 'project': 'runs/train', 'entity': None, 'name': 'exp', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs/train/exp6', 'total_batch_size': 1, '_wandb': {'bounding_box/class_labels': {'Bounding Box Debugger/Images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'Bounding Box Debugger/Images_wandb_delimeter_predictions', 'value': {0: 'wheat-head'}}}}, 'opt': {'weights': 'yolov5s.pt', 'cfg': '', 'data': './yolov5/data/wheat_head_data.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.2, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'cls': 0.5, 'cls_pw': 1.0, 'obj': 1.0, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.5, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 15, 'batch_size': 1, 'img_size': [1024, 1024], 'rect': False, 'resume': False, 'nosave': True, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': True, 'image_weights': False, 'device': '', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': False, 'local_rank': -1, 'workers': 8, 'project': 'runs/train', 'entity': None, 'name': 'exp', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs/train/exp6', 'total_batch_size': 1}, 'data_dict': {'train': 'train_data/images/train', 'val': 'train_data/images/val', 'test': 'train_data/images/test', 'nc': 1, 'names': ['wheat-head']}}
2021-06-05 01:23:58,195 INFO    MainThread:264204 [wandb_run.py:_config_callback():787] config_cb None None {'weights': 'yolov5s.pt', 'cfg': '', 'data': './yolov5/data/wheat_head_data.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.2, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'cls': 0.5, 'cls_pw': 1.0, 'obj': 1.0, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.5, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 15, 'batch_size': 1, 'img_size': [1024, 1024], 'rect': False, 'resume': False, 'nosave': True, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': True, 'image_weights': False, 'device': '', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': False, 'local_rank': -1, 'workers': 8, 'project': 'runs/train', 'entity': None, 'name': 'exp', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs/train/exp6', 'total_batch_size': 1, '_wandb': {'bounding_box/class_labels': {'Bounding Box Debugger/Images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'Bounding Box Debugger/Images_wandb_delimeter_predictions', 'value': {0: 'wheat-head'}}}}, 'opt': {'weights': 'yolov5s.pt', 'cfg': '', 'data': './yolov5/data/wheat_head_data.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.2, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'cls': 0.5, 'cls_pw': 1.0, 'obj': 1.0, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.5, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 15, 'batch_size': 1, 'img_size': [1024, 1024], 'rect': False, 'resume': False, 'nosave': True, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': True, 'image_weights': False, 'device': '', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': False, 'local_rank': -1, 'workers': 8, 'project': 'runs/train', 'entity': None, 'name': 'exp', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs/train/exp6', 'total_batch_size': 1}, 'data_dict': {'train': 'train_data/images/train', 'val': 'train_data/images/val', 'test': 'train_data/images/test', 'nc': 1, 'names': ['wheat-head']}}
2021-06-05 01:23:58,196 INFO    MainThread:264204 [wandb_run.py:_config_callback():787] config_cb None None {'weights': 'yolov5s.pt', 'cfg': '', 'data': './yolov5/data/wheat_head_data.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.2, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'cls': 0.5, 'cls_pw': 1.0, 'obj': 1.0, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.5, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 15, 'batch_size': 1, 'img_size': [1024, 1024], 'rect': False, 'resume': False, 'nosave': True, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': True, 'image_weights': False, 'device': '', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': False, 'local_rank': -1, 'workers': 8, 'project': 'runs/train', 'entity': None, 'name': 'exp', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs/train/exp6', 'total_batch_size': 1, '_wandb': {'bounding_box/class_labels': {'Bounding Box Debugger/Images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'Bounding Box Debugger/Images_wandb_delimeter_predictions', 'value': {0: 'wheat-head'}}}}, 'opt': {'weights': 'yolov5s.pt', 'cfg': '', 'data': './yolov5/data/wheat_head_data.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.2, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'cls': 0.5, 'cls_pw': 1.0, 'obj': 1.0, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.5, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 15, 'batch_size': 1, 'img_size': [1024, 1024], 'rect': False, 'resume': False, 'nosave': True, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': True, 'image_weights': False, 'device': '', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': False, 'local_rank': -1, 'workers': 8, 'project': 'runs/train', 'entity': None, 'name': 'exp', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs/train/exp6', 'total_batch_size': 1}, 'data_dict': {'train': 'train_data/images/train', 'val': 'train_data/images/val', 'test': 'train_data/images/test', 'nc': 1, 'names': ['wheat-head']}}
2021-06-05 01:23:58,197 INFO    MainThread:264204 [wandb_run.py:_config_callback():787] config_cb None None {'weights': 'yolov5s.pt', 'cfg': '', 'data': './yolov5/data/wheat_head_data.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.2, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'cls': 0.5, 'cls_pw': 1.0, 'obj': 1.0, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.5, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 15, 'batch_size': 1, 'img_size': [1024, 1024], 'rect': False, 'resume': False, 'nosave': True, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': True, 'image_weights': False, 'device': '', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': False, 'local_rank': -1, 'workers': 8, 'project': 'runs/train', 'entity': None, 'name': 'exp', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs/train/exp6', 'total_batch_size': 1, '_wandb': {'bounding_box/class_labels': {'Bounding Box Debugger/Images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'Bounding Box Debugger/Images_wandb_delimeter_predictions', 'value': {0: 'wheat-head'}}}}, 'opt': {'weights': 'yolov5s.pt', 'cfg': '', 'data': './yolov5/data/wheat_head_data.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.2, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'cls': 0.5, 'cls_pw': 1.0, 'obj': 1.0, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.5, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 15, 'batch_size': 1, 'img_size': [1024, 1024], 'rect': False, 'resume': False, 'nosave': True, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': True, 'image_weights': False, 'device': '', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': False, 'local_rank': -1, 'workers': 8, 'project': 'runs/train', 'entity': None, 'name': 'exp', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs/train/exp6', 'total_batch_size': 1}, 'data_dict': {'train': 'train_data/images/train', 'val': 'train_data/images/val', 'test': 'train_data/images/test', 'nc': 1, 'names': ['wheat-head']}}
2021-06-05 01:23:58,198 INFO    MainThread:264204 [wandb_run.py:_config_callback():787] config_cb None None {'weights': 'yolov5s.pt', 'cfg': '', 'data': './yolov5/data/wheat_head_data.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.2, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'cls': 0.5, 'cls_pw': 1.0, 'obj': 1.0, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.5, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 15, 'batch_size': 1, 'img_size': [1024, 1024], 'rect': False, 'resume': False, 'nosave': True, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': True, 'image_weights': False, 'device': '', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': False, 'local_rank': -1, 'workers': 8, 'project': 'runs/train', 'entity': None, 'name': 'exp', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs/train/exp6', 'total_batch_size': 1, '_wandb': {'bounding_box/class_labels': {'Bounding Box Debugger/Images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'Bounding Box Debugger/Images_wandb_delimeter_predictions', 'value': {0: 'wheat-head'}}}}, 'opt': {'weights': 'yolov5s.pt', 'cfg': '', 'data': './yolov5/data/wheat_head_data.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.2, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'cls': 0.5, 'cls_pw': 1.0, 'obj': 1.0, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.5, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 15, 'batch_size': 1, 'img_size': [1024, 1024], 'rect': False, 'resume': False, 'nosave': True, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': True, 'image_weights': False, 'device': '', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': False, 'local_rank': -1, 'workers': 8, 'project': 'runs/train', 'entity': None, 'name': 'exp', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs/train/exp6', 'total_batch_size': 1}, 'data_dict': {'train': 'train_data/images/train', 'val': 'train_data/images/val', 'test': 'train_data/images/test', 'nc': 1, 'names': ['wheat-head']}}
